,SHD,predicted edges,FDR
0,15,20,0.65
1,3,7,0.0
2,2,8,0.0
3,2,8,0.0
4,3,7,0.0
5,5,7,0.14285714285714285
6,5,7,0.14285714285714285
7,5,7,0.14285714285714285
8,5,7,0.14285714285714285
9,5,7,0.14285714285714285
10,5,7,0.14285714285714285
11,5,7,0.14285714285714285
12,5,7,0.14285714285714285
13,5,7,0.14285714285714285
14,5,7,0.14285714285714285
15,5,7,0.14285714285714285
16,5,7,0.14285714285714285
17,5,7,0.14285714285714285
18,5,7,0.14285714285714285
19,5,7,0.14285714285714285
20,5,7,0.14285714285714285
