,SHD,predicted edges,FDR
0,10,13,0.5384615384615384
1,48,79,0.8607594936708861
2,47,77,0.8571428571428571
3,47,77,0.8571428571428571
4,46,75,0.8533333333333334
5,44,73,0.8493150684931506
6,43,70,0.8428571428571429
7,43,68,0.8382352941176471
8,41,62,0.8225806451612904
9,40,59,0.8135593220338984
10,38,56,0.8214285714285714
11,37,48,0.8541666666666666
12,34,42,0.8333333333333334
13,33,38,0.8421052631578947
14,47,79,0.8607594936708861
15,47,76,0.868421052631579
16,47,76,0.868421052631579
17,46,75,0.8666666666666667
18,44,70,0.8571428571428571
19,43,62,0.8548387096774194
20,42,59,0.847457627118644
21,40,51,0.8627450980392157
22,35,43,0.8604651162790697
23,31,34,0.8529411764705882
24,26,29,0.7931034482758621
25,18,23,0.6956521739130435
26,25,26,0.8076923076923077
27,24,25,0.8
28,24,25,0.8
29,24,25,0.8
30,24,25,0.8
31,24,25,0.8
32,22,23,0.782608695652174
33,24,25,0.8
34,24,25,0.8
35,21,22,0.7727272727272727
36,23,24,0.7916666666666666
37,23,24,0.7916666666666666
38,23,24,0.7916666666666666
39,23,24,0.7916666666666666
40,21,24,0.75
41,20,23,0.7391304347826086
42,17,20,0.7
43,17,20,0.7
44,17,20,0.7
45,16,19,0.6842105263157895
46,16,19,0.6842105263157895
47,17,20,0.7
48,17,20,0.7
49,17,20,0.7
