,SHD,predicted edges,FDR
0,159,135,0.9185185185185185
1,76,67,0.7164179104477612
2,90,76,0.7763157894736842
3,85,75,0.7466666666666667
4,89,79,0.759493670886076
5,89,79,0.759493670886076
6,86,80,0.7375
7,92,86,0.7558139534883721
8,95,89,0.7640449438202247
9,91,85,0.7529411764705882
10,92,86,0.7558139534883721
11,96,86,0.7790697674418605
12,97,87,0.7816091954022989
13,94,84,0.7738095238095238
14,95,83,0.7831325301204819
15,99,87,0.7931034482758621
16,100,88,0.7954545454545454
17,94,82,0.7804878048780488
18,93,81,0.7777777777777778
19,95,83,0.7831325301204819
20,90,76,0.7763157894736842
21,92,80,0.775
22,86,72,0.7638888888888888
23,90,76,0.7763157894736842
24,84,70,0.7571428571428571
25,84,70,0.7571428571428571
