,SHD,predicted edges,FDR
0,17,17,0.7647058823529411
1,13,18,0.6111111111111112
2,14,19,0.631578947368421
3,13,20,0.6
4,13,20,0.6
5,15,22,0.6363636363636364
6,15,22,0.6363636363636364
7,15,22,0.6363636363636364
8,15,22,0.6363636363636364
9,15,22,0.6363636363636364
10,15,22,0.6363636363636364
11,15,22,0.6363636363636364
12,15,22,0.6363636363636364
13,15,22,0.6363636363636364
14,15,22,0.6363636363636364
15,15,22,0.6363636363636364
16,15,22,0.6363636363636364
17,15,22,0.6363636363636364
18,15,20,0.65
19,15,20,0.65
20,15,20,0.65
21,17,18,0.7222222222222222
22,17,17,0.7058823529411765
23,16,18,0.6666666666666666
24,16,18,0.6666666666666666
