,SHD,predicted edges,FDR
0,56,37,0.5405405405405406
1,50,26,0.46153846153846156
2,51,37,0.5135135135135135
3,47,32,0.4375
4,48,33,0.45454545454545453
5,49,32,0.46875
6,48,35,0.45714285714285713
7,47,34,0.4411764705882353
8,46,33,0.42424242424242425
9,45,34,0.4117647058823529
10,46,35,0.42857142857142855
11,46,35,0.42857142857142855
12,44,32,0.375
13,43,29,0.3448275862068966
14,42,28,0.32142857142857145
15,42,26,0.3076923076923077
16,42,24,0.2916666666666667
17,41,23,0.2608695652173913
18,43,21,0.2857142857142857
19,46,25,0.4
20,47,24,0.4166666666666667
21,47,28,0.42857142857142855
22,46,25,0.4
23,47,28,0.42857142857142855
