,SHD,predicted edges,FDR
0,38,27,0.14814814814814814
1,39,22,0.09090909090909091
2,33,32,0.125
3,32,31,0.0967741935483871
4,32,33,0.12121212121212122
5,32,33,0.12121212121212122
6,33,32,0.125
7,34,31,0.12903225806451613
8,32,33,0.12121212121212122
9,33,32,0.125
10,33,32,0.125
11,33,32,0.125
12,34,31,0.12903225806451613
13,34,31,0.12903225806451613
14,33,32,0.125
15,34,31,0.12903225806451613
16,33,32,0.125
17,33,32,0.125
18,35,30,0.13333333333333333
19,34,31,0.12903225806451613
20,33,32,0.125
21,37,28,0.14285714285714285
22,33,32,0.125
