,SHD,predicted edges,FDR
0,421,659,0.9514415781487102
1,418,637,0.9513343799058085
2,412,618,0.9514563106796117
3,412,593,0.954468802698145
4,406,563,0.955595026642984
5,400,536,0.9552238805970149
6,388,504,0.9563492063492064
7,384,476,0.957983193277311
8,366,440,0.9545454545454546
9,356,403,0.9503722084367245
10,332,359,0.947075208913649
11,299,305,0.9475409836065574
12,201,197,0.9593908629441624
13,169,153,0.9673202614379085
14,22,51,0.35294117647058826
15,33,62,0.46774193548387094
16,41,66,0.5303030303030303
17,39,64,0.515625
18,45,70,0.5571428571428572
19,48,75,0.5733333333333334
20,58,85,0.6235294117647059
21,134,130,0.8769230769230769
22,39,67,0.5074626865671642
23,242,236,0.9661016949152542
24,98,100,0.8
25,197,189,0.9629629629629629
26,194,194,0.9072164948453608
27,246,242,0.9545454545454546
28,151,135,0.9259259259259259
29,141,120,0.9583333333333334
30,23,51,0.35294117647058826
31,369,449,0.9665924276169265
32,340,367,0.9645776566757494
33,310,310,0.9709677419354839
34,337,336,0.9702380952380952
35,234,232,0.9525862068965517
36,58,73,0.6438356164383562
37,326,347,0.9510086455331412
38,287,289,0.9446366782006921
39,30,52,0.4230769230769231
40,198,180,0.9611111111111111
41,22,49,0.3469387755102041
42,19,49,0.30612244897959184
43,33,49,0.4489795918367347
44,18,46,0.2826086956521739
45,44,64,0.546875
46,38,65,0.5076923076923077
47,23,55,0.36363636363636365
48,29,57,0.42105263157894735
49,47,74,0.5675675675675675
