,SHD,predicted edges,FDR
0,442,900,0.9422222222222222
1,442,900,0.9422222222222222
2,442,900,0.9422222222222222
3,442,900,0.9422222222222222
4,442,900,0.9422222222222222
5,442,900,0.9422222222222222
6,442,900,0.9422222222222222
7,442,900,0.9422222222222222
8,442,900,0.9422222222222222
9,442,900,0.9422222222222222
10,442,900,0.9422222222222222
11,442,900,0.9422222222222222
12,442,900,0.9422222222222222
13,442,900,0.9422222222222222
14,442,900,0.9422222222222222
15,442,900,0.9422222222222222
16,442,900,0.9422222222222222
17,442,900,0.9422222222222222
18,442,900,0.9422222222222222
19,442,900,0.9422222222222222
20,442,900,0.9422222222222222
21,442,900,0.9422222222222222
22,442,900,0.9422222222222222
23,442,900,0.9422222222222222
24,442,900,0.9422222222222222
25,442,900,0.9422222222222222
26,442,900,0.9422222222222222
27,442,900,0.9422222222222222
28,442,900,0.9422222222222222
29,442,900,0.9422222222222222
30,442,900,0.9422222222222222
31,442,900,0.9422222222222222
32,442,900,0.9422222222222222
33,442,900,0.9422222222222222
34,442,900,0.9422222222222222
35,442,900,0.9422222222222222
36,442,900,0.9422222222222222
37,442,900,0.9422222222222222
38,442,900,0.9422222222222222
39,442,900,0.9422222222222222
40,442,900,0.9422222222222222
41,442,900,0.9422222222222222
42,442,900,0.9422222222222222
43,442,900,0.9422222222222222
44,442,900,0.9422222222222222
45,442,900,0.9422222222222222
46,442,900,0.9422222222222222
47,442,900,0.9422222222222222
48,442,900,0.9422222222222222
49,442,900,0.9422222222222222
