,SHD,predicted edges,FDR
0,1169,1826,0.9764512595837898
1,1169,1826,0.9764512595837898
2,1169,1825,0.9764383561643836
3,1161,1808,0.9762168141592921
4,1155,1765,0.9756373937677054
5,1142,1682,0.974435196195006
6,1122,1567,0.9738353541799617
7,1088,1412,0.9745042492917847
8,1045,1242,0.9742351046698873
9,975,1061,0.9764373232799246
10,850,867,0.9780853517877739
11,694,682,0.9794721407624634
12,613,598,0.9765886287625418
13,266,258,0.9263565891472868
14,266,243,0.9547325102880658
15,250,237,0.9367088607594937
16,610,597,0.9798994974874372
17,388,362,0.9751381215469613
18,692,690,0.9710144927536232
19,335,304,0.9703947368421053
20,692,689,0.9738751814223512
21,619,604,0.9784768211920529
22,865,889,0.96962879640045
23,810,826,0.9661016949152542
24,642,646,0.9643962848297214
25,658,645,0.9798449612403101
26,564,554,0.9729241877256317
27,463,452,0.9690265486725663
28,346,305,0.9836065573770492
29,492,476,0.9684873949579832
30,894,897,0.9788182831661093
31,970,977,0.9805527123848515
32,829,841,0.9750297265160524
33,261,225,0.9733333333333334
34,156,176,0.8238636363636364
35,155,187,0.7967914438502673
36,191,158,0.9620253164556962
37,112,112,0.8214285714285714
38,126,140,0.8
39,342,300,0.9933333333333333
40,156,134,0.9402985074626866
41,136,142,0.823943661971831
42,119,148,0.75
43,119,108,0.8240740740740741
44,108,114,0.7719298245614035
45,113,130,0.7538461538461538
46,121,138,0.7681159420289855
47,112,134,0.7388059701492538
48,93,112,0.7142857142857143
49,582,554,0.983754512635379
