,SHD,predicted edges,FDR
0,13,16,0.5625
1,12,19,0.5263157894736842
2,16,23,0.6086956521739131
3,30,36,0.7777777777777778
4,18,17,0.7058823529411765
5,19,22,0.6818181818181818
6,16,19,0.631578947368421
7,15,20,0.6
8,15,20,0.6
9,15,20,0.6
10,15,20,0.6
11,15,20,0.6
12,15,20,0.6
13,15,20,0.6
14,14,19,0.5789473684210527
15,14,19,0.5789473684210527
16,14,19,0.5789473684210527
17,14,19,0.5789473684210527
18,14,19,0.5789473684210527
19,14,19,0.5789473684210527
20,14,19,0.5789473684210527
21,13,18,0.5555555555555556
22,13,18,0.5555555555555556
23,14,17,0.5882352941176471
