,SHD,predicted edges,FDR
0,432,690,0.9550724637681159
1,431,687,0.9548762736535662
2,430,683,0.9546120058565154
3,430,678,0.9542772861356932
4,424,663,0.9532428355957768
5,421,658,0.952887537993921
6,413,640,0.9546875
7,407,623,0.9534510433386838
8,397,599,0.9532554257095158
9,391,578,0.9550173010380623
10,383,555,0.954954954954955
11,378,529,0.9527410207939508
12,363,494,0.9554655870445344
13,349,454,0.9515418502202643
14,340,423,0.950354609929078
15,326,389,0.9485861182519281
16,310,337,0.9525222551928784
17,287,300,0.9433333333333334
18,199,182,0.9615384615384616
19,465,900,0.9555555555555556
20,465,900,0.9555555555555556
21,465,900,0.9555555555555556
22,465,900,0.9555555555555556
23,465,900,0.9555555555555556
24,465,900,0.9555555555555556
25,465,900,0.9555555555555556
26,465,900,0.9555555555555556
27,465,900,0.9555555555555556
28,465,900,0.9555555555555556
29,465,900,0.9555555555555556
30,465,900,0.9555555555555556
31,465,900,0.9555555555555556
32,465,900,0.9555555555555556
33,465,900,0.9555555555555556
34,465,900,0.9555555555555556
35,465,900,0.9555555555555556
36,465,900,0.9555555555555556
37,465,900,0.9555555555555556
38,465,900,0.9555555555555556
39,465,900,0.9555555555555556
40,465,900,0.9555555555555556
41,465,900,0.9555555555555556
42,465,900,0.9555555555555556
43,465,900,0.9555555555555556
44,465,900,0.9555555555555556
45,465,900,0.9555555555555556
46,465,900,0.9555555555555556
47,465,900,0.9555555555555556
48,465,900,0.9555555555555556
49,465,900,0.9555555555555556
