,SHD,predicted edges,FDR
0,49,57,0.7719298245614035
1,44,51,0.7058823529411765
2,36,44,0.6590909090909091
3,36,39,0.6666666666666666
4,36,37,0.6756756756756757
5,36,39,0.6666666666666666
6,39,42,0.6904761904761905
7,40,44,0.7045454545454546
8,42,44,0.7272727272727273
9,44,42,0.7619047619047619
10,43,41,0.7560975609756098
11,46,42,0.7857142857142857
12,44,40,0.775
13,45,41,0.7804878048780488
14,45,41,0.7804878048780488
15,43,41,0.7560975609756098
16,41,38,0.7368421052631579
17,47,44,0.7727272727272727
18,48,45,0.7777777777777778
19,48,45,0.7777777777777778
20,44,39,0.7692307692307693
21,48,43,0.7906976744186046
22,44,39,0.7692307692307693
23,44,39,0.7692307692307693
