,SHD,predicted edges,FDR
0,58,54,0.7962962962962963
1,47,36,0.7777777777777778
2,51,41,0.8048780487804879
3,51,40,0.8
4,48,36,0.8055555555555556
5,52,39,0.8205128205128205
6,50,39,0.7948717948717948
7,49,37,0.7837837837837838
8,51,36,0.8333333333333334
9,52,38,0.8421052631578947
10,51,38,0.8157894736842105
11,48,35,0.8
12,48,33,0.8181818181818182
13,50,35,0.8
14,46,32,0.78125
15,49,35,0.8
16,55,37,0.8648648648648649
17,48,34,0.7941176470588235
18,54,39,0.8461538461538461
19,48,35,0.7714285714285715
20,48,34,0.7941176470588235
21,54,39,0.8461538461538461
22,52,34,0.8529411764705882
23,53,32,0.875
24,53,32,0.875
25,53,32,0.875
26,54,35,0.8571428571428571
27,55,34,0.8823529411764706
28,53,34,0.8529411764705882
29,54,33,0.8787878787878788
30,54,33,0.8787878787878788
31,53,30,0.9
32,52,31,0.8709677419354839
33,51,32,0.84375
34,55,34,0.8823529411764706
35,53,32,0.875
36,52,33,0.8484848484848485
37,55,34,0.8823529411764706
38,52,31,0.8709677419354839
39,53,32,0.875
40,56,33,0.9090909090909091
41,49,31,0.8387096774193549
42,56,38,0.868421052631579
43,55,37,0.8648648648648649
44,54,36,0.8611111111111112
45,55,37,0.8648648648648649
46,51,32,0.84375
47,54,35,0.8571428571428571
48,54,36,0.8611111111111112
49,52,32,0.875
