,SHD,predicted edges,FDR
0,298,344,0.9476744186046512
1,249,252,0.9484126984126984
2,186,176,0.9318181818181818
3,145,134,0.9104477611940298
4,85,88,0.7727272727272727
5,323,332,0.9548192771084337
6,306,299,0.9732441471571907
7,122,89,0.9887640449438202
8,108,97,0.8762886597938144
9,68,78,0.7435897435897436
10,65,75,0.7333333333333333
11,63,75,0.72
12,63,76,0.7236842105263158
13,61,76,0.7105263157894737
14,61,76,0.7105263157894737
15,60,75,0.7066666666666667
16,61,76,0.7105263157894737
17,61,76,0.7105263157894737
18,60,71,0.704225352112676
19,60,75,0.7066666666666667
20,60,70,0.7
21,57,67,0.6865671641791045
22,57,69,0.6811594202898551
