,SHD,predicted edges,FDR
0,17,23,0.2608695652173913
1,17,20,0.25
2,16,22,0.22727272727272727
3,17,23,0.2608695652173913
4,17,23,0.2608695652173913
5,16,26,0.2692307692307692
6,17,23,0.2608695652173913
7,18,24,0.2916666666666667
8,17,27,0.2962962962962963
9,18,28,0.32142857142857145
10,19,29,0.3448275862068966
11,19,29,0.3448275862068966
12,19,29,0.3448275862068966
13,20,28,0.35714285714285715
14,20,28,0.35714285714285715
15,20,28,0.35714285714285715
16,20,26,0.34615384615384615
17,24,28,0.42857142857142855
18,25,29,0.4482758620689655
19,25,29,0.4482758620689655
20,23,25,0.4
21,27,29,0.4827586206896552
22,23,25,0.4
23,26,28,0.4642857142857143
24,26,28,0.4642857142857143
25,26,26,0.46153846153846156
