,SHD,predicted edges,FDR
0,8,12,0.5833333333333334
1,9,15,0.6
2,8,14,0.5714285714285714
3,8,14,0.5714285714285714
4,8,14,0.5714285714285714
5,8,14,0.5714285714285714
6,9,15,0.6
7,10,16,0.625
8,12,18,0.6666666666666666
9,12,18,0.6666666666666666
10,13,19,0.6842105263157895
11,13,19,0.6842105263157895
12,13,19,0.6842105263157895
13,13,19,0.6842105263157895
14,13,19,0.6842105263157895
15,13,19,0.6842105263157895
16,12,18,0.6666666666666666
17,12,18,0.6666666666666666
18,11,17,0.6470588235294118
19,12,18,0.6666666666666666
