,SHD,predicted edges,FDR
0,1144,1807,0.9684560044272275
1,1144,1807,0.9684560044272275
2,1144,1807,0.9684560044272275
3,1145,1806,0.96843853820598
4,1145,1805,0.968421052631579
5,1140,1791,0.9692908989391401
6,1136,1766,0.9694224235560589
7,1124,1733,0.9694171956145412
8,1113,1667,0.9694061187762447
9,1087,1582,0.9683944374209861
10,1064,1488,0.9684139784946236
11,1030,1378,0.967343976777939
12,995,1261,0.9682791435368755
13,964,1160,0.9724137931034482
14,919,1066,0.9709193245778611
15,853,948,0.9704641350210971
16,777,826,0.9673123486682809
17,702,716,0.9650837988826816
18,1247,2500,0.966
19,1247,2500,0.966
20,1247,2500,0.966
21,1247,2500,0.966
22,1247,2500,0.966
