,SHD,predicted edges,FDR
0,36,0,0.0
1,45,33,0.6363636363636364
2,427,734,0.944141689373297
3,424,716,0.9441340782122905
4,419,687,0.9432314410480349
5,419,652,0.9447852760736196
6,413,605,0.9454545454545454
7,404,544,0.9503676470588235
8,394,499,0.9478957915831663
9,377,444,0.9436936936936937
10,358,405,0.9432098765432099
11,368,430,0.9325581395348838
12,348,381,0.931758530183727
13,331,354,0.9265536723163842
14,376,512,0.947265625
15,365,464,0.9525862068965517
16,356,420,0.9547619047619048
17,331,353,0.9518413597733711
18,439,779,0.9396662387676509
19,438,761,0.9395532194480947
20,432,735,0.9401360544217687
21,429,707,0.9434229137199435
22,424,679,0.9410898379970545
23,422,658,0.9407294832826748
24,415,620,0.9403225806451613
25,409,573,0.9389179755671903
26,403,532,0.9379699248120301
27,396,491,0.9409368635437881
28,382,452,0.9380530973451328
29,350,390,0.9333333333333333
30,321,345,0.9304347826086956
31,335,416,0.9326923076923077
32,318,373,0.9276139410187667
33,302,336,0.9255952380952381
34,291,313,0.9233226837060703
35,281,300,0.92
36,374,512,0.94921875
37,364,464,0.9525862068965517
38,353,419,0.9474940334128878
39,343,380,0.9526315789473684
40,322,338,0.9467455621301775
41,415,638,0.9404388714733543
42,400,586,0.9385665529010239
43,392,535,0.9420560747663551
44,375,484,0.9400826446280992
45,367,444,0.9459459459459459
46,348,398,0.9447236180904522
47,320,345,0.9420289855072463
48,313,333,0.933933933933934
49,375,505,0.9465346534653465
