,SHD,predicted edges,FDR
0,13,14,0.6428571428571429
1,12,17,0.5882352941176471
2,7,12,0.4166666666666667
3,8,13,0.46153846153846156
4,8,13,0.46153846153846156
5,8,13,0.46153846153846156
6,10,15,0.5333333333333333
7,10,15,0.5333333333333333
8,10,15,0.5333333333333333
9,10,15,0.5333333333333333
10,10,15,0.5333333333333333
11,10,15,0.5333333333333333
12,10,15,0.5333333333333333
13,10,15,0.5333333333333333
14,10,15,0.5333333333333333
15,10,15,0.5333333333333333
16,10,15,0.5333333333333333
17,10,15,0.5333333333333333
18,10,15,0.5333333333333333
19,10,15,0.5333333333333333
20,10,15,0.5333333333333333
21,9,14,0.5
