,SHD,predicted edges,FDR
0,570,561,0.9679144385026738
1,319,297,0.9461279461279462
2,1154,1643,0.9744370054777846
3,1122,1409,0.9737402413058907
4,1101,1308,0.9724770642201835
5,1079,1224,0.9730392156862745
6,1057,1151,0.9721980886185926
7,1003,1047,0.9694364851957975
8,950,971,0.9691040164778579
9,864,883,0.9660249150622876
10,614,620,0.9564516129032258
11,872,904,0.963495575221239
12,828,846,0.9621749408983451
13,483,466,0.9613733905579399
14,101,68,0.8382352941176471
15,76,85,0.6470588235294118
16,53,60,0.5
17,58,74,0.5675675675675675
18,66,86,0.6162790697674418
19,69,89,0.6292134831460674
20,69,89,0.6292134831460674
21,69,89,0.6292134831460674
22,69,89,0.6292134831460674
23,69,89,0.6292134831460674
24,67,87,0.6206896551724138
25,63,80,0.6
26,60,73,0.5753424657534246
27,60,76,0.5789473684210527
