,SHD,predicted edges,FDR
0,35,35,0.6
1,9,31,0.1935483870967742
2,9,29,0.1724137931034483
3,12,28,0.21428571428571427
4,13,29,0.2413793103448276
5,18,32,0.34375
6,25,38,0.47368421052631576
7,24,37,0.4594594594594595
8,24,37,0.4594594594594595
9,22,39,0.4358974358974359
10,23,40,0.45
11,24,41,0.4634146341463415
12,27,44,0.5
13,26,43,0.4883720930232558
14,25,44,0.4772727272727273
15,29,48,0.5208333333333334
16,32,51,0.5490196078431373
17,32,51,0.5490196078431373
18,30,49,0.5306122448979592
19,31,50,0.54
20,30,49,0.5306122448979592
21,28,45,0.5111111111111111
22,33,50,0.56
23,34,47,0.574468085106383
24,34,49,0.5714285714285714
