,SHD,predicted edges,FDR
0,21,22,0.5909090909090909
1,14,18,0.4444444444444444
2,18,19,0.5789473684210527
3,24,22,0.6818181818181818
4,24,20,0.7
5,22,18,0.6666666666666666
6,20,16,0.625
7,20,16,0.625
8,20,18,0.6111111111111112
9,22,18,0.6666666666666666
10,23,19,0.6842105263157895
11,23,19,0.6842105263157895
12,24,22,0.6818181818181818
13,19,17,0.5882352941176471
14,18,14,0.5714285714285714
15,15,12,0.4166666666666667
16,16,13,0.46153846153846156
17,17,16,0.5
18,14,13,0.38461538461538464
19,15,14,0.42857142857142855
20,16,15,0.4666666666666667
21,15,14,0.42857142857142855
22,17,16,0.5
23,17,16,0.5
