,SHD,predicted edges,FDR
0,42,33,0.45454545454545453
1,38,33,0.3939393939393939
2,38,31,0.3870967741935484
3,32,31,0.2903225806451613
4,29,28,0.21428571428571427
5,29,26,0.19230769230769232
6,29,24,0.16666666666666666
7,29,26,0.19230769230769232
8,29,28,0.21428571428571427
9,27,28,0.17857142857142858
10,26,29,0.1724137931034483
11,25,28,0.14285714285714285
12,24,27,0.1111111111111111
13,23,28,0.10714285714285714
14,23,28,0.10714285714285714
15,23,28,0.10714285714285714
16,23,28,0.10714285714285714
17,23,28,0.10714285714285714
18,24,27,0.1111111111111111
19,25,26,0.11538461538461539
20,25,26,0.11538461538461539
21,25,26,0.11538461538461539
22,27,24,0.125
23,25,26,0.11538461538461539
24,25,24,0.08333333333333333
25,24,25,0.08
