,SHD,predicted edges,FDR
0,1147,1818,0.9620462046204621
1,1141,1767,0.9643463497453311
2,1130,1707,0.9648506151142355
3,1116,1658,0.9650180940892642
4,1107,1599,0.9649781113195748
5,1092,1524,0.9658792650918635
6,1076,1467,0.9659168370824812
7,1062,1393,0.9676956209619526
8,1051,1338,0.9678624813153961
9,1031,1270,0.9661417322834646
10,1007,1205,0.9651452282157676
11,987,1136,0.9665492957746479
12,964,1060,0.9660377358490566
13,911,965,0.9658031088082901
14,846,863,0.9629200463499421
15,1231,2500,0.9604
16,1231,2500,0.9604
17,1231,2500,0.9604
18,1231,2500,0.9604
19,1231,2500,0.9604
20,1231,2500,0.9604
21,1231,2500,0.9604
22,1231,2500,0.9604
23,1231,2500,0.9604
24,1231,2500,0.9604
25,1231,2500,0.9604
26,1231,2500,0.9604
27,1231,2500,0.9604
28,1231,2500,0.9604
29,1231,2500,0.9604
30,1231,2500,0.9604
31,1231,2500,0.9604
32,1231,2500,0.9604
33,1231,2500,0.9604
34,1231,2500,0.9604
35,1231,2500,0.9604
36,1231,2500,0.9604
37,1231,2500,0.9604
38,1231,2500,0.9604
39,1231,2500,0.9604
40,1231,2500,0.9604
41,1231,2500,0.9604
42,1231,2500,0.9604
43,1231,2500,0.9604
44,1231,2500,0.9604
45,1231,2500,0.9604
46,1231,2500,0.9604
47,1231,2500,0.9604
48,1231,2500,0.9604
49,1231,2500,0.9604
