,SHD,predicted edges,FDR
0,31,29,0.13793103448275862
1,29,27,0.07407407407407407
2,27,29,0.06896551724137931
3,27,29,0.06896551724137931
4,28,30,0.1
5,26,32,0.09375
6,26,32,0.09375
7,26,32,0.09375
8,25,33,0.09090909090909091
9,25,33,0.09090909090909091
10,23,35,0.08571428571428572
11,25,37,0.13513513513513514
12,27,39,0.1794871794871795
13,27,39,0.1794871794871795
14,27,39,0.1794871794871795
15,28,40,0.2
16,29,39,0.20512820512820512
17,29,41,0.21951219512195122
18,30,40,0.225
19,31,39,0.23076923076923078
20,32,38,0.23684210526315788
21,31,39,0.23076923076923078
22,32,38,0.23684210526315788
23,33,39,0.2564102564102564
24,35,41,0.2926829268292683
25,37,41,0.3170731707317073
