,SHD,predicted edges,FDR
0,34,53,0.6981132075471698
1,30,46,0.6521739130434783
2,31,32,0.78125
3,25,29,0.6896551724137931
4,23,22,0.7272727272727273
5,18,19,0.5789473684210527
6,26,30,0.7333333333333333
7,18,19,0.631578947368421
8,26,25,0.72
9,22,14,0.7857142857142857
10,20,20,0.65
11,10,18,0.3888888888888889
12,10,18,0.3888888888888889
13,11,19,0.42105263157894735
14,11,19,0.42105263157894735
15,11,19,0.42105263157894735
16,11,19,0.42105263157894735
17,11,19,0.42105263157894735
18,11,19,0.42105263157894735
19,11,19,0.42105263157894735
20,11,19,0.42105263157894735
21,11,19,0.42105263157894735
22,10,18,0.3888888888888889
