,SHD,predicted edges,FDR
0,27,37,0.40540540540540543
1,396,521,0.9328214971209213
2,393,479,0.9331941544885177
3,379,437,0.931350114416476
4,359,388,0.9329896907216495
5,339,356,0.9297752808988764
6,222,225,0.92
7,115,96,0.9270833333333334
8,113,94,0.925531914893617
9,112,91,0.9340659340659341
10,109,90,0.9222222222222223
11,108,89,0.9213483146067416
12,106,89,0.9101123595505618
13,109,92,0.9130434782608695
14,104,83,0.927710843373494
15,109,90,0.9222222222222223
16,111,92,0.9239130434782609
17,110,91,0.9230769230769231
18,110,91,0.9230769230769231
19,111,92,0.9239130434782609
20,111,92,0.9239130434782609
21,109,90,0.9222222222222223
22,109,90,0.9222222222222223
23,110,91,0.9230769230769231
24,111,92,0.9239130434782609
25,108,89,0.9213483146067416
26,108,89,0.9213483146067416
27,110,91,0.9230769230769231
28,109,90,0.9222222222222223
29,109,90,0.9222222222222223
30,109,90,0.9222222222222223
31,109,90,0.9222222222222223
32,110,91,0.9230769230769231
33,108,89,0.9213483146067416
34,109,90,0.9222222222222223
35,108,89,0.9213483146067416
36,108,89,0.9213483146067416
37,109,90,0.9222222222222223
38,108,89,0.9213483146067416
39,110,93,0.9139784946236559
40,110,91,0.9230769230769231
41,111,92,0.9239130434782609
42,109,92,0.9130434782608695
43,111,92,0.9239130434782609
44,111,92,0.9239130434782609
45,110,91,0.9230769230769231
46,111,92,0.9239130434782609
47,111,92,0.9239130434782609
48,111,92,0.9239130434782609
49,111,92,0.9239130434782609
