,SHD,predicted edges,FDR
0,40,32,0.59375
1,40,28,0.5714285714285714
2,39,25,0.6
3,32,25,0.44
4,32,23,0.43478260869565216
5,34,23,0.4782608695652174
6,34,23,0.4782608695652174
7,34,21,0.47619047619047616
8,33,24,0.4583333333333333
9,33,24,0.4583333333333333
10,31,22,0.4090909090909091
11,31,22,0.4090909090909091
12,31,22,0.4090909090909091
13,32,23,0.43478260869565216
14,31,22,0.4090909090909091
15,33,22,0.45454545454545453
16,31,20,0.4
17,32,21,0.42857142857142855
18,33,20,0.45
19,33,20,0.45
20,33,20,0.45
21,32,19,0.42105263157894735
22,31,18,0.3888888888888889
23,29,16,0.3125
24,29,16,0.3125
25,28,15,0.26666666666666666
