,SHD,predicted edges,FDR
0,14,19,0.5789473684210527
1,14,19,0.5789473684210527
2,13,18,0.5555555555555556
3,10,15,0.4666666666666667
4,10,15,0.4666666666666667
5,9,14,0.42857142857142855
6,7,12,0.3333333333333333
7,6,11,0.2727272727272727
8,6,9,0.2222222222222222
9,6,9,0.2222222222222222
10,7,8,0.25
11,7,8,0.25
12,7,8,0.25
13,7,8,0.25
14,7,8,0.25
15,6,7,0.14285714285714285
16,6,7,0.14285714285714285
17,6,7,0.14285714285714285
18,7,8,0.25
19,6,7,0.14285714285714285
20,6,7,0.14285714285714285
21,6,7,0.14285714285714285
22,6,7,0.14285714285714285
23,7,8,0.25
