,SHD,predicted edges,FDR
0,1234,2500,0.9628
1,1234,2500,0.9628
2,1234,2500,0.9628
3,1234,2500,0.9628
4,1234,2500,0.9628
5,1234,2500,0.9628
6,1234,2500,0.9628
7,1234,2500,0.9628
8,1234,2500,0.9628
9,1234,2500,0.9628
10,1234,2500,0.9628
11,1234,2500,0.9628
12,1234,2500,0.9628
13,1234,2500,0.9628
14,1234,2500,0.9628
15,1234,2500,0.9628
16,1234,2500,0.9628
17,1234,2500,0.9628
18,1234,2500,0.9628
19,1234,2500,0.9628
20,1234,2500,0.9628
21,1234,2500,0.9628
22,1234,2500,0.9628
23,1234,2500,0.9628
24,1234,2500,0.9628
25,1234,2500,0.9628
26,1234,2500,0.9628
27,1234,2500,0.9628
28,1234,2500,0.9628
29,1234,2500,0.9628
30,1234,2500,0.9628
31,1234,2500,0.9628
32,1234,2500,0.9628
33,1234,2500,0.9628
34,1234,2500,0.9628
35,1234,2500,0.9628
36,1234,2500,0.9628
37,1234,2500,0.9628
38,1234,2500,0.9628
39,1234,2500,0.9628
40,1234,2500,0.9628
41,1234,2500,0.9628
42,1234,2500,0.9628
43,1234,2500,0.9628
44,1234,2500,0.9628
45,1234,2500,0.9628
46,1234,2500,0.9628
47,1234,2500,0.9628
48,1234,2500,0.9628
49,1234,2500,0.9628
