,SHD,predicted edges,FDR
0,54,4,0.75
1,45,13,0.23076923076923078
2,25,29,0.034482758620689655
3,24,32,0.0625
4,24,32,0.0625
5,28,32,0.125
6,29,31,0.12903225806451613
7,28,32,0.125
8,26,34,0.11764705882352941
9,27,37,0.16216216216216217
10,27,37,0.16216216216216217
11,23,38,0.13157894736842105
12,27,38,0.18421052631578946
13,28,39,0.20512820512820512
14,28,39,0.20512820512820512
15,26,41,0.1951219512195122
16,26,41,0.1951219512195122
17,30,39,0.23076923076923078
18,30,39,0.23076923076923078
19,30,39,0.23076923076923078
20,32,39,0.2564102564102564
21,31,42,0.2619047619047619
22,35,44,0.3181818181818182
23,38,41,0.34146341463414637
24,38,43,0.3488372093023256
25,37,38,0.3157894736842105
26,38,39,0.3333333333333333
