,SHD,predicted edges,FDR
0,26,30,0.8
1,21,25,0.76
2,20,19,0.7894736842105263
3,13,16,0.625
4,8,11,0.45454545454545453
5,9,10,0.5
6,7,10,0.4
7,3,8,0.125
8,3,8,0.125
9,3,8,0.125
10,3,8,0.125
11,3,8,0.125
12,3,8,0.125
13,4,7,0.14285714285714285
14,4,7,0.14285714285714285
15,4,7,0.14285714285714285
16,4,7,0.14285714285714285
17,4,7,0.14285714285714285
18,4,7,0.14285714285714285
19,4,7,0.14285714285714285
20,4,7,0.14285714285714285
21,4,7,0.14285714285714285
22,4,7,0.14285714285714285
23,4,7,0.14285714285714285
