,SHD,predicted edges,FDR
0,8,12,0.5833333333333334
1,8,14,0.5714285714285714
2,7,13,0.5384615384615384
3,7,13,0.5384615384615384
4,6,12,0.5
5,6,12,0.5
6,6,12,0.5
7,8,14,0.5714285714285714
8,8,14,0.5714285714285714
9,11,17,0.6470588235294118
10,12,18,0.6666666666666666
11,12,18,0.6666666666666666
12,12,18,0.6666666666666666
13,12,18,0.6666666666666666
14,12,18,0.6666666666666666
15,12,18,0.6666666666666666
16,11,17,0.6470588235294118
17,13,19,0.6842105263157895
18,11,17,0.6470588235294118
19,12,18,0.6666666666666666
