,SHD,predicted edges,FDR
0,18,24,0.5
1,21,20,0.5
2,20,20,0.5
3,18,18,0.4444444444444444
4,19,19,0.47368421052631576
5,23,21,0.5714285714285714
6,26,20,0.65
7,27,21,0.6666666666666666
8,24,20,0.6
9,28,26,0.6538461538461539
10,29,27,0.6666666666666666
11,27,25,0.64
12,27,23,0.6521739130434783
13,29,27,0.6666666666666666
14,29,25,0.68
15,30,26,0.6923076923076923
16,28,24,0.6666666666666666
17,26,25,0.64
18,27,25,0.64
19,27,25,0.64
20,27,26,0.6538461538461539
21,27,26,0.6538461538461539
22,27,26,0.6538461538461539
23,25,24,0.625
24,27,26,0.6538461538461539
25,25,24,0.625
26,26,25,0.64
