,SHD,predicted edges,FDR
0,38,26,0.5769230769230769
1,37,23,0.6086956521739131
2,37,26,0.5769230769230769
3,38,26,0.5769230769230769
4,38,23,0.5652173913043478
5,36,20,0.55
6,35,24,0.5416666666666666
7,35,24,0.5416666666666666
8,35,24,0.5416666666666666
9,35,22,0.5454545454545454
10,36,19,0.5789473684210527
11,36,16,0.625
12,38,14,0.7142857142857143
13,39,13,0.7692307692307693
14,38,14,0.7142857142857143
15,35,10,0.6
16,35,10,0.6
17,35,10,0.6
18,35,10,0.6
19,35,10,0.6
20,35,10,0.6
21,36,11,0.6363636363636364
22,35,10,0.6
23,36,6,0.6666666666666666
24,35,10,0.6
25,36,6,0.6666666666666666
26,37,7,0.7142857142857143
