,SHD,predicted edges,FDR
0,432,697,0.9555236728837877
1,424,594,0.9545454545454546
2,418,540,0.9537037037037037
3,408,488,0.9508196721311475
4,385,428,0.9462616822429907
5,360,379,0.9445910290237467
6,297,310,0.9548387096774194
7,279,275,0.96
8,275,268,0.9626865671641791
9,87,89,0.8202247191011236
10,62,74,0.7162162162162162
11,67,79,0.7341772151898734
12,67,79,0.7341772151898734
13,61,74,0.7162162162162162
14,59,74,0.7027027027027027
15,61,76,0.7105263157894737
16,58,73,0.6986301369863014
17,57,72,0.6944444444444444
18,56,71,0.6901408450704225
19,56,71,0.6901408450704225
20,55,70,0.6857142857142857
21,56,71,0.6901408450704225
22,58,73,0.6986301369863014
23,58,73,0.6986301369863014
24,61,76,0.7105263157894737
25,55,70,0.6857142857142857
26,53,65,0.676923076923077
27,56,68,0.6911764705882353
28,49,61,0.6557377049180327
