,SHD,predicted edges,FDR
0,65,51,0.7450980392156863
1,61,49,0.7142857142857143
2,60,47,0.6808510638297872
3,54,44,0.6136363636363636
4,50,43,0.5813953488372093
5,38,34,0.4117647058823529
6,35,31,0.3548387096774194
7,35,27,0.3333333333333333
8,32,26,0.2692307692307692
9,32,26,0.2692307692307692
10,29,27,0.2222222222222222
11,29,27,0.2222222222222222
12,29,25,0.2
13,29,25,0.2
14,29,25,0.2
15,27,23,0.13043478260869565
16,27,24,0.16666666666666666
17,27,24,0.16666666666666666
18,27,24,0.16666666666666666
19,27,24,0.16666666666666666
20,26,23,0.13043478260869565
21,26,23,0.13043478260869565
22,26,23,0.13043478260869565
23,26,23,0.13043478260869565
24,31,18,0.16666666666666666
