,SHD,predicted edges,FDR
0,1127,1461,0.9705681040383299
1,1107,1355,0.9690036900369003
2,1089,1271,0.967741935483871
3,1050,1165,0.9682403433476395
4,996,1056,0.9659090909090909
5,790,818,0.969437652811736
6,662,654,0.9709480122324159
7,568,560,0.9660714285714286
8,421,430,0.9348837209302325
9,230,225,0.9022222222222223
10,690,693,0.974025974025974
11,383,358,0.9748603351955307
12,606,596,0.9714765100671141
13,571,560,0.9696428571428571
14,469,456,0.9627192982456141
15,369,364,0.9505494505494505
16,102,105,0.7714285714285715
17,78,91,0.6703296703296703
18,74,88,0.6477272727272727
19,75,89,0.651685393258427
20,76,90,0.6555555555555556
21,77,91,0.6593406593406593
22,77,91,0.6593406593406593
23,75,89,0.651685393258427
24,73,87,0.6436781609195402
25,72,86,0.6395348837209303
26,69,82,0.6219512195121951
27,70,83,0.6265060240963856
28,70,83,0.6265060240963856
