,SHD,predicted edges,FDR
0,19,20,0.65
1,20,21,0.6666666666666666
2,23,21,0.7619047619047619
3,28,22,0.8181818181818182
4,27,22,0.7727272727272727
5,23,20,0.7
6,21,19,0.631578947368421
7,21,17,0.6470588235294118
8,21,17,0.6470588235294118
9,21,19,0.631578947368421
10,20,18,0.6111111111111112
11,20,18,0.6111111111111112
12,23,21,0.6666666666666666
13,22,20,0.65
14,20,19,0.631578947368421
15,17,15,0.5333333333333333
16,17,14,0.5
17,15,14,0.42857142857142855
18,14,13,0.38461538461538464
19,14,13,0.38461538461538464
20,14,13,0.38461538461538464
21,14,11,0.36363636363636365
22,14,13,0.38461538461538464
23,14,11,0.36363636363636365
24,14,11,0.36363636363636365
