,SHD,predicted edges,FDR
0,32,35,0.7142857142857143
1,37,42,0.7380952380952381
2,128,144,0.8888888888888888
3,127,135,0.9111111111111111
4,121,131,0.9007633587786259
5,71,75,0.8666666666666667
6,39,43,0.7674418604651163
7,36,40,0.75
8,34,38,0.7368421052631579
9,34,38,0.7368421052631579
10,36,36,0.7777777777777778
11,33,35,0.7428571428571429
12,32,34,0.7352941176470589
13,33,35,0.7428571428571429
14,33,35,0.7428571428571429
15,35,37,0.7567567567567568
16,35,37,0.7567567567567568
17,35,37,0.7567567567567568
18,35,37,0.7567567567567568
19,34,36,0.75
20,33,35,0.7428571428571429
21,34,36,0.75
22,30,30,0.7333333333333333
23,30,30,0.7333333333333333
