,SHD,predicted edges,FDR
0,38,52,0.5384615384615384
1,255,245,0.963265306122449
2,229,235,0.9191489361702128
3,338,356,0.9550561797752809
4,294,299,0.9531772575250836
5,291,294,0.95578231292517
6,125,112,0.9196428571428571
7,112,94,0.9468085106382979
8,72,60,0.85
9,311,311,0.9742765273311897
10,313,313,0.9744408945686901
11,290,279,0.978494623655914
12,139,119,0.9663865546218487
13,106,97,0.8969072164948454
14,48,41,0.7317073170731707
15,46,41,0.7317073170731707
16,45,40,0.725
17,45,40,0.725
18,45,39,0.717948717948718
19,45,40,0.725
20,45,39,0.717948717948718
21,45,39,0.717948717948718
22,45,39,0.717948717948718
23,45,39,0.717948717948718
