,SHD,predicted edges,FDR
0,6,12,0.3333333333333333
1,37,39,0.8461538461538461
2,12,15,0.6
3,32,42,0.7857142857142857
4,37,43,0.8372093023255814
5,21,20,0.8
6,44,88,0.8409090909090909
7,44,88,0.8409090909090909
8,44,87,0.8390804597701149
9,44,87,0.8390804597701149
10,44,87,0.8390804597701149
11,44,87,0.8390804597701149
12,44,86,0.8372093023255814
13,44,82,0.8414634146341463
14,44,74,0.8378378378378378
15,43,65,0.8461538461538461
16,43,64,0.84375
17,44,59,0.847457627118644
18,43,54,0.8518518518518519
19,40,45,0.8666666666666667
20,39,42,0.8809523809523809
21,35,37,0.8648648648648649
22,43,82,0.8414634146341463
23,43,77,0.8441558441558441
24,41,70,0.8285714285714286
25,39,61,0.8032786885245902
26,36,46,0.8260869565217391
27,45,69,0.8840579710144928
28,39,49,0.8571428571428571
29,36,40,0.85
30,33,35,0.8571428571428571
31,10,15,0.5333333333333333
32,8,15,0.4666666666666667
33,7,13,0.38461538461538464
34,8,14,0.42857142857142855
35,8,12,0.5
36,9,12,0.5
37,8,11,0.45454545454545453
38,8,11,0.45454545454545453
39,9,12,0.5
40,9,12,0.5
41,9,12,0.5
42,9,12,0.5
43,9,12,0.5
44,9,12,0.5
45,9,12,0.5
46,9,12,0.5
47,9,12,0.5
48,9,12,0.5
49,9,12,0.5
