,SHD,predicted edges,FDR
0,33,33,0.5757575757575758
1,32,34,0.5588235294117647
2,29,35,0.5142857142857142
3,32,36,0.5555555555555556
4,33,35,0.5714285714285714
5,34,38,0.5789473684210527
6,26,36,0.4722222222222222
7,28,40,0.5
8,28,38,0.5
9,31,41,0.5365853658536586
10,32,42,0.5476190476190477
11,33,43,0.5581395348837209
12,30,40,0.525
13,33,45,0.5555555555555556
14,33,45,0.5555555555555556
15,34,44,0.5681818181818182
16,33,43,0.5581395348837209
17,36,42,0.5952380952380952
18,37,45,0.6
19,36,46,0.5869565217391305
20,33,43,0.5581395348837209
21,33,43,0.5581395348837209
22,40,50,0.62
23,39,47,0.6170212765957447
24,40,48,0.625
