,SHD,predicted edges,FDR
0,241,253,0.9486166007905138
1,236,232,0.9568965517241379
2,173,167,0.9281437125748503
3,303,312,0.9519230769230769
4,230,224,0.9508928571428571
5,145,121,0.9669421487603306
6,114,89,0.9775280898876404
7,199,196,0.9285714285714286
8,127,122,0.8852459016393442
9,128,107,0.9532710280373832
10,305,321,0.940809968847352
11,257,253,0.9446640316205533
12,151,141,0.9219858156028369
13,109,109,0.8623853211009175
14,67,82,0.7195121951219512
15,71,87,0.735632183908046
16,68,84,0.7261904761904762
17,67,84,0.7261904761904762
18,67,84,0.7261904761904762
19,67,84,0.7261904761904762
20,70,87,0.735632183908046
21,70,87,0.735632183908046
22,70,87,0.735632183908046
23,71,88,0.7386363636363636
24,70,87,0.735632183908046
25,71,87,0.735632183908046
26,74,91,0.7472527472527473
27,67,83,0.7228915662650602
28,70,86,0.7325581395348837
29,66,82,0.7195121951219512
30,67,83,0.7228915662650602
