,SHD,predicted edges,FDR
0,1110,1641,0.9744058500914077
1,1087,1529,0.9751471550032701
2,1065,1433,0.9741800418702024
3,1032,1309,0.9732620320855615
4,991,1185,0.9729957805907173
5,945,1068,0.9756554307116105
6,889,946,0.9746300211416491
7,812,825,0.9721212121212122
8,770,777,0.9703989703989704
9,750,757,0.9696169088507266
10,887,943,0.9713679745493107
11,807,824,0.970873786407767
12,687,688,0.9694767441860465
13,588,588,0.9659863945578231
14,522,514,0.9669260700389105
15,421,412,0.9563106796116505
16,323,291,0.979381443298969
17,822,829,0.9794933655006032
18,733,722,0.9806094182825484
19,711,699,0.9799713876967096
20,379,352,0.9744318181818182
21,813,810,0.9753086419753086
22,765,757,0.9762219286657859
23,739,738,0.9715447154471545
24,492,469,0.976545842217484
25,382,377,0.9416445623342176
26,793,794,0.9760705289672544
27,762,761,0.9750328515111695
28,738,738,0.9728997289972899
29,791,784,0.9795918367346939
30,567,552,0.9764492753623188
31,546,531,0.9736346516007532
32,364,338,0.9674556213017751
33,318,292,0.9623287671232876
34,342,323,0.9535603715170279
35,258,249,0.9236947791164659
36,594,583,0.9725557461406518
37,539,534,0.9662921348314607
38,810,819,0.9804639804639804
39,730,717,0.9804741980474198
40,715,703,0.9800853485064012
41,281,249,0.9678714859437751
42,869,911,0.9681668496158068
43,674,678,0.967551622418879
44,588,572,0.9807692307692307
45,569,557,0.9748653500897666
46,302,299,0.9331103678929766
47,541,533,0.9624765478424016
48,390,395,0.9341772151898734
49,511,494,0.9696356275303644
