,SHD,predicted edges,FDR
0,45,35,0.7142857142857143
1,43,31,0.6774193548387096
2,37,24,0.5833333333333334
3,35,21,0.5714285714285714
4,33,21,0.5238095238095238
5,31,21,0.47619047619047616
6,32,22,0.5
7,31,20,0.45
8,31,18,0.4444444444444444
9,30,17,0.4117647058823529
10,31,20,0.45
11,30,19,0.42105263157894735
12,30,19,0.42105263157894735
13,31,18,0.4444444444444444
14,33,18,0.5
15,33,18,0.5
16,33,18,0.5
17,33,18,0.5
18,33,18,0.5
19,32,17,0.47058823529411764
20,31,16,0.4375
21,31,15,0.4
22,28,14,0.2857142857142857
23,30,16,0.375
24,29,13,0.3076923076923077
