,SHD,predicted edges,FDR
0,16,23,0.6521739130434783
1,13,19,0.5789473684210527
2,10,16,0.5
3,10,16,0.5
4,9,15,0.4666666666666667
5,6,12,0.3333333333333333
6,5,11,0.2727272727272727
7,4,10,0.2
8,5,7,0.14285714285714285
9,5,7,0.14285714285714285
10,5,7,0.14285714285714285
11,5,7,0.14285714285714285
12,5,7,0.14285714285714285
13,5,7,0.14285714285714285
14,5,7,0.14285714285714285
15,5,7,0.14285714285714285
16,5,7,0.14285714285714285
17,5,7,0.14285714285714285
18,5,7,0.14285714285714285
19,5,7,0.14285714285714285
20,5,7,0.14285714285714285
21,5,7,0.14285714285714285
22,5,7,0.14285714285714285
