,SHD,predicted edges,FDR
0,21,16,0.4375
1,23,14,0.5
2,22,11,0.45454545454545453
3,22,7,0.5714285714285714
4,23,8,0.625
5,23,7,0.5714285714285714
6,23,7,0.5714285714285714
7,23,7,0.5714285714285714
8,21,5,0.4
9,21,5,0.4
10,21,5,0.4
11,21,5,0.4
12,20,5,0.4
13,19,6,0.3333333333333333
14,19,6,0.3333333333333333
15,19,6,0.3333333333333333
16,19,6,0.3333333333333333
17,19,6,0.3333333333333333
18,19,6,0.3333333333333333
19,19,6,0.3333333333333333
20,19,6,0.3333333333333333
21,20,5,0.4
22,20,5,0.4
23,20,5,0.4
24,20,5,0.4
