,SHD,predicted edges,FDR
0,31,36,0.7222222222222222
1,22,18,0.6666666666666666
2,18,16,0.5625
3,35,45,0.8222222222222222
4,35,33,0.8181818181818182
5,27,22,0.7727272727272727
6,24,19,0.7368421052631579
7,27,31,0.7419354838709677
8,18,20,0.6
9,23,18,0.7222222222222222
10,29,34,0.7647058823529411
11,31,22,0.9090909090909091
12,26,14,0.9285714285714286
13,24,32,0.6875
14,22,23,0.6956521739130435
15,20,13,0.6923076923076923
16,16,21,0.5238095238095238
17,24,26,0.6923076923076923
18,22,22,0.6818181818181818
19,20,17,0.6470588235294118
20,19,18,0.6111111111111112
21,19,18,0.6111111111111112
22,18,19,0.5789473684210527
23,17,18,0.5555555555555556
24,17,18,0.5555555555555556
25,18,19,0.5789473684210527
26,18,19,0.5789473684210527
27,19,20,0.6
28,21,20,0.65
29,21,20,0.65
30,20,21,0.6190476190476191
31,20,21,0.6190476190476191
32,20,21,0.6190476190476191
33,20,21,0.6190476190476191
34,21,22,0.6363636363636364
35,19,20,0.6
36,19,18,0.6111111111111112
