,SHD,predicted edges,FDR
0,76,79,0.8860759493670886
1,23,15,0.7333333333333333
2,34,26,0.8461538461538461
3,38,30,0.9
4,38,31,0.9032258064516129
5,36,29,0.896551724137931
6,40,34,0.8823529411764706
7,38,34,0.8529411764705882
8,37,33,0.8484848484848485
9,40,36,0.8611111111111112
10,41,37,0.8648648648648649
11,38,32,0.875
12,38,32,0.875
13,38,32,0.875
14,39,30,0.9
15,33,24,0.875
16,27,18,0.8333333333333334
17,26,17,0.8235294117647058
18,25,16,0.8125
19,26,15,0.8666666666666667
20,27,15,0.9333333333333333
21,27,15,0.9333333333333333
22,27,15,0.9333333333333333
23,26,13,0.9230769230769231
