,SHD,predicted edges,FDR
0,457,900,0.9588888888888889
1,457,900,0.9588888888888889
2,457,900,0.9588888888888889
3,457,900,0.9588888888888889
4,457,900,0.9588888888888889
5,457,900,0.9588888888888889
6,457,900,0.9588888888888889
7,457,900,0.9588888888888889
8,457,900,0.9588888888888889
9,457,900,0.9588888888888889
10,457,900,0.9588888888888889
11,457,900,0.9588888888888889
12,457,900,0.9588888888888889
13,457,900,0.9588888888888889
14,457,900,0.9588888888888889
15,457,900,0.9588888888888889
16,457,900,0.9588888888888889
17,457,900,0.9588888888888889
18,457,900,0.9588888888888889
19,457,900,0.9588888888888889
20,457,900,0.9588888888888889
21,457,900,0.9588888888888889
22,457,900,0.9588888888888889
23,457,900,0.9588888888888889
24,457,900,0.9588888888888889
25,457,900,0.9588888888888889
26,457,900,0.9588888888888889
27,457,900,0.9588888888888889
28,457,900,0.9588888888888889
29,457,900,0.9588888888888889
30,457,900,0.9588888888888889
31,457,900,0.9588888888888889
32,457,900,0.9588888888888889
33,457,900,0.9588888888888889
34,457,900,0.9588888888888889
35,457,900,0.9588888888888889
36,457,900,0.9588888888888889
37,457,900,0.9588888888888889
38,457,900,0.9588888888888889
39,457,900,0.9588888888888889
40,457,900,0.9588888888888889
41,457,900,0.9588888888888889
42,457,900,0.9588888888888889
43,457,900,0.9588888888888889
44,457,900,0.9588888888888889
45,457,900,0.9588888888888889
46,457,900,0.9588888888888889
47,457,900,0.9588888888888889
48,457,900,0.9588888888888889
49,457,900,0.9588888888888889
