,SHD,predicted edges,FDR
0,1034,1247,0.967121090617482
1,992,1138,0.9701230228471002
2,951,1050,0.9685714285714285
3,918,957,0.9717868338557993
4,844,854,0.9707259953161592
5,581,566,0.9699646643109541
6,135,155,0.7741935483870968
7,189,163,0.9325153374233128
8,176,144,0.9375
9,53,80,0.525
10,374,344,0.9709302325581395
11,588,585,0.9641025641025641
12,507,509,0.9548133595284872
13,462,455,0.9560439560439561
14,345,345,0.9333333333333333
15,515,500,0.972
16,410,391,0.969309462915601
17,682,687,0.9636098981077147
18,586,574,0.9703832752613241
19,415,392,0.9642857142857143
20,976,1094,0.9707495429616088
21,874,911,0.969264544456641
22,811,826,0.9661016949152542
23,805,819,0.9658119658119658
24,431,429,0.9487179487179487
25,362,368,0.9293478260869565
26,93,92,0.7608695652173914
27,84,89,0.7191011235955056
28,85,94,0.7127659574468085
29,87,96,0.71875
30,89,98,0.7244897959183674
31,91,100,0.73
32,88,97,0.7216494845360825
33,83,92,0.7065217391304348
34,89,98,0.7244897959183674
35,83,92,0.7065217391304348
36,81,84,0.7023809523809523
37,82,88,0.7045454545454546
38,80,84,0.7023809523809523
39,80,84,0.7023809523809523
