,SHD,predicted edges,FDR
0,28,30,0.5
1,25,25,0.44
2,23,29,0.4482758620689655
3,30,32,0.59375
4,31,31,0.6129032258064516
5,37,31,0.7096774193548387
6,30,29,0.5862068965517241
7,29,23,0.5217391304347826
8,29,23,0.5217391304347826
9,28,22,0.5
10,27,21,0.47619047619047616
11,24,16,0.375
12,24,16,0.375
13,23,15,0.3333333333333333
14,25,18,0.4444444444444444
15,25,19,0.42105263157894735
16,23,19,0.3684210526315789
17,23,19,0.3684210526315789
18,23,19,0.3684210526315789
19,25,19,0.42105263157894735
20,23,19,0.3684210526315789
21,24,20,0.4
22,25,19,0.42105263157894735
23,24,18,0.3888888888888889
