,SHD,predicted edges,FDR
0,40,60,0.5666666666666667
1,255,255,0.9529411764705882
2,366,463,0.958963282937365
3,346,421,0.9548693586698337
4,330,368,0.9565217391304348
5,308,324,0.9629629629629629
6,294,289,0.972318339100346
7,127,117,0.9316239316239316
8,79,80,0.825
9,65,74,0.7702702702702703
10,82,67,0.9104477611940298
11,70,72,0.8055555555555556
12,65,74,0.7702702702702703
13,53,66,0.7121212121212122
14,50,63,0.6984126984126984
15,50,63,0.6984126984126984
16,52,65,0.7076923076923077
17,50,61,0.7049180327868853
18,51,62,0.7096774193548387
19,50,61,0.7049180327868853
20,50,59,0.711864406779661
21,55,62,0.7419354838709677
22,54,61,0.7377049180327869
23,53,60,0.7333333333333333
24,50,57,0.7192982456140351
25,46,52,0.6923076923076923
26,47,53,0.6981132075471698
27,44,49,0.673469387755102
28,45,51,0.6862745098039216
29,41,45,0.6444444444444445
