,SHD,predicted edges,FDR
0,43,33,0.696969696969697
1,40,30,0.6333333333333333
2,37,19,0.5789473684210527
3,37,20,0.6
4,39,21,0.6190476190476191
5,35,23,0.5217391304347826
6,33,21,0.47619047619047616
7,33,21,0.47619047619047616
8,33,21,0.47619047619047616
9,33,21,0.47619047619047616
10,32,20,0.45
11,32,20,0.45
12,32,20,0.45
13,31,19,0.42105263157894735
14,30,18,0.3888888888888889
15,30,18,0.3888888888888889
16,31,17,0.4117647058823529
17,31,17,0.4117647058823529
18,31,17,0.4117647058823529
19,31,17,0.4117647058823529
20,31,17,0.4117647058823529
21,31,17,0.4117647058823529
22,31,17,0.4117647058823529
23,31,17,0.4117647058823529
24,30,15,0.3333333333333333
25,29,12,0.25
