,SHD,predicted edges,FDR
0,17,32,0.4375
1,20,29,0.4482758620689655
2,22,31,0.4838709677419355
3,23,32,0.5
4,22,29,0.4827586206896552
5,20,27,0.4444444444444444
6,20,27,0.4444444444444444
7,20,27,0.4444444444444444
8,23,27,0.5185185185185185
9,23,27,0.5185185185185185
10,25,29,0.5517241379310345
11,30,32,0.625
12,30,32,0.625
13,33,35,0.6571428571428571
14,36,37,0.6756756756756757
15,38,39,0.6923076923076923
16,41,40,0.725
17,41,40,0.725
18,43,40,0.75
19,42,39,0.7435897435897436
20,39,34,0.7352941176470589
21,44,39,0.7692307692307693
22,40,35,0.7428571428571429
23,36,31,0.7096774193548387
24,38,33,0.7272727272727273
25,36,31,0.7096774193548387
