,SHD,predicted edges,FDR
0,44,58,0.6724137931034483
1,42,53,0.660377358490566
2,35,50,0.6
3,33,46,0.5869565217391305
4,38,49,0.6326530612244898
5,35,46,0.6086956521739131
6,32,41,0.5853658536585366
7,32,40,0.6
8,33,43,0.6046511627906976
9,33,43,0.6046511627906976
10,33,43,0.6046511627906976
11,32,40,0.6
12,33,41,0.6097560975609756
13,35,43,0.627906976744186
14,35,40,0.625
15,38,41,0.6585365853658537
16,37,40,0.65
17,38,39,0.6666666666666666
18,35,36,0.6388888888888888
19,36,37,0.6486486486486487
20,33,32,0.625
21,33,32,0.625
22,35,34,0.6470588235294118
23,33,30,0.6333333333333333
24,30,27,0.5925925925925926
