,SHD,predicted edges,FDR
0,42,64,0.5625
1,337,367,0.9264305177111717
2,316,326,0.9325153374233128
3,307,315,0.9333333333333333
4,165,178,0.8707865168539326
5,118,106,0.8867924528301887
6,46,54,0.6111111111111112
7,123,118,0.8728813559322034
8,51,52,0.6730769230769231
9,211,211,0.919431279620853
10,90,95,0.7894736842105263
11,45,30,0.6666666666666666
12,45,46,0.6304347826086957
13,54,63,0.6666666666666666
14,54,66,0.6666666666666666
15,54,66,0.6666666666666666
16,56,67,0.6716417910447762
17,56,67,0.6716417910447762
18,57,68,0.6764705882352942
19,57,68,0.6764705882352942
20,57,68,0.6764705882352942
21,57,68,0.6764705882352942
22,53,64,0.65625
23,51,60,0.65
24,47,55,0.6181818181818182
25,52,61,0.6557377049180327
