,SHD,predicted edges,FDR
0,24,31,0.6129032258064516
1,144,146,0.9452054794520548
2,135,140,0.9285714285714286
3,164,215,0.9302325581395349
4,143,177,0.9265536723163842
5,127,142,0.9154929577464789
6,147,169,0.9467455621301775
7,138,144,0.9444444444444444
8,131,131,0.9465648854961832
9,187,244,0.9508196721311475
10,179,214,0.9485981308411215
11,169,192,0.9427083333333334
12,166,177,0.9378531073446328
13,123,132,0.9166666666666666
14,92,97,0.8969072164948454
15,11,24,0.375
16,7,22,0.2727272727272727
17,7,22,0.2727272727272727
18,7,22,0.2727272727272727
19,7,22,0.2727272727272727
20,7,22,0.2727272727272727
21,8,23,0.30434782608695654
22,8,23,0.30434782608695654
23,8,23,0.30434782608695654
24,8,23,0.30434782608695654
25,8,23,0.30434782608695654
26,7,22,0.2727272727272727
27,7,22,0.2727272727272727
28,7,22,0.2727272727272727
29,7,22,0.2727272727272727
30,7,22,0.2727272727272727
