,SHD,predicted edges,FDR
0,55,31,0.5806451612903226
1,53,26,0.5769230769230769
2,50,38,0.5263157894736842
3,45,35,0.42857142857142855
4,41,30,0.3333333333333333
5,46,33,0.42424242424242425
6,47,33,0.42424242424242425
7,46,30,0.4
8,47,31,0.41935483870967744
9,46,32,0.40625
10,45,31,0.3870967741935484
11,44,30,0.36666666666666664
12,43,29,0.3448275862068966
13,43,29,0.3448275862068966
14,41,29,0.3103448275862069
15,43,27,0.3333333333333333
16,41,25,0.28
17,43,27,0.3333333333333333
18,43,27,0.3333333333333333
19,43,27,0.3333333333333333
20,41,25,0.28
21,42,26,0.3076923076923077
22,40,24,0.25
23,40,24,0.25
