,SHD,predicted edges,FDR
0,55,65,0.6923076923076923
1,76,80,0.8
2,80,84,0.8095238095238095
3,75,79,0.7974683544303798
4,79,83,0.8072289156626506
5,78,82,0.8048780487804879
6,81,87,0.8045977011494253
7,79,85,0.8
8,83,87,0.8160919540229885
9,83,87,0.8160919540229885
10,83,87,0.8160919540229885
11,80,84,0.8095238095238095
12,81,85,0.8117647058823529
13,81,85,0.8117647058823529
14,79,85,0.8
15,76,82,0.7926829268292683
16,75,81,0.7901234567901234
17,75,81,0.7901234567901234
18,76,80,0.8
19,70,74,0.7837837837837838
20,74,78,0.7948717948717948
21,66,70,0.7714285714285715
22,66,70,0.7714285714285715
