,SHD,predicted edges,FDR
0,264,279,0.9175627240143369
1,244,246,0.9227642276422764
2,180,176,0.9034090909090909
3,273,288,0.9097222222222222
4,254,266,0.9060150375939849
5,433,900,0.92
6,433,900,0.92
7,433,900,0.92
8,433,900,0.92
9,433,900,0.92
10,433,900,0.92
11,433,900,0.92
12,433,900,0.92
13,433,900,0.92
14,433,900,0.92
15,433,900,0.92
16,433,900,0.92
17,433,900,0.92
18,433,900,0.92
19,433,900,0.92
20,433,900,0.92
21,433,900,0.92
22,433,900,0.92
23,433,900,0.92
24,433,900,0.92
25,433,900,0.92
26,433,900,0.92
27,433,900,0.92
28,433,900,0.92
29,433,900,0.92
30,433,900,0.92
31,433,900,0.92
32,433,900,0.92
33,433,900,0.92
34,433,900,0.92
35,433,900,0.92
36,433,900,0.92
37,433,900,0.92
38,433,900,0.92
39,433,900,0.92
40,433,900,0.92
41,433,900,0.92
42,433,900,0.92
43,433,900,0.92
44,433,900,0.92
45,433,900,0.92
46,433,900,0.92
47,433,900,0.92
48,433,900,0.92
49,433,900,0.92
