,SHD,predicted edges,FDR
0,31,25,0.08
1,31,25,0.08
2,28,28,0.07142857142857142
3,28,30,0.1
4,28,30,0.1
5,24,32,0.0625
6,26,32,0.09375
7,26,32,0.09375
8,28,34,0.14705882352941177
9,27,37,0.16216216216216217
10,29,37,0.1891891891891892
11,29,37,0.1891891891891892
12,28,36,0.16666666666666666
13,30,38,0.21052631578947367
14,29,39,0.20512820512820512
15,29,39,0.20512820512820512
16,31,39,0.23076923076923078
17,32,40,0.25
18,32,40,0.25
19,33,39,0.2564102564102564
20,33,39,0.2564102564102564
21,33,39,0.2564102564102564
22,32,36,0.2222222222222222
23,34,38,0.2631578947368421
24,34,38,0.2631578947368421
25,32,36,0.2222222222222222
