,SHD,predicted edges,FDR
0,36,15,0.0
1,35,18,0.05555555555555555
2,34,21,0.09523809523809523
3,34,21,0.09523809523809523
4,34,21,0.09523809523809523
5,35,20,0.1
6,34,21,0.09523809523809523
7,33,22,0.09090909090909091
8,33,22,0.09090909090909091
9,34,21,0.09523809523809523
10,32,23,0.08695652173913043
11,35,20,0.1
12,35,22,0.13636363636363635
13,34,21,0.09523809523809523
14,34,23,0.13043478260869565
15,34,21,0.09523809523809523
16,35,22,0.13636363636363635
17,35,22,0.13636363636363635
18,35,22,0.13636363636363635
19,35,22,0.13636363636363635
20,35,22,0.13636363636363635
21,35,22,0.13636363636363635
22,33,22,0.09090909090909091
23,35,22,0.13636363636363635
24,34,21,0.09523809523809523
